,Crop Production,Animal Production and Aquaculture,Forestry and Logging,"Fishing, Hunting and Trapping",Support Activities for Agriculture and Forestry,Oil and Gas Extraction,Mining (except Oil and Gas),Support Activities for Mining,Utilities,Construction of Buildings,Heavy and Civil Engineering Construction,Specialty Trade Contractors,Food Manufacturing,Beverage and Tobacco Product Manufacturing,Textile Mills,Textile Product Mills,Apparel Manufacturing,Leather and Allied Product Manufacturing,Wood Product Manufacturing,Paper Manufacturing,Printing and Related Support Activities,Petroleum and Coal Products Manufacturing,Chemical Manufacturing,Plastics and Rubber Products Manufacturing,Nonmetallic Mineral Product Manufacturing,Primary Metal Manufacturing,Fabricated Metal Product Manufacturing,Machinery Manufacturing,Computer and Electronic Product Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing",Transportation Equipment Manufacturing,Furniture and Related Product Manufacturing,Miscellaneous Manufacturing,"Merchant Wholesalers, Durable Goods","Merchant Wholesalers, Nondurable Goods",Wholesale Electronic Markets and Agents and Brokers,Motor Vehicle and Parts Dealers,Furniture and Home Furnishings Stores,Electronics and Appliance Stores,Building Material and Garden Equipment and Supplies Dealers,Food and Beverage Stores,Health and Personal Care Stores,Gasoline Stations,Clothing and Clothing Accessories Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",General Merchandise Stores,Miscellaneous Store Retailers,Nonstore Retailers,Air Transportation,Rail Transportation,Water Transportation,Truck Transportation,Transit and Ground Passenger Transportation,Pipeline Transportation,Scenic and Sightseeing Transportation,Support Activities for Transportation,Postal Service,Couriers and Messengers,Warehousing and Storage,Publishing Industries (except Internet),Motion Picture and Sound Recording Industries,Broadcasting (except Internet),Telecommunications,"Data Processing, Hosting, and Related Services",Other Information Services,Monetary Authorities-Central Bank,Credit Intermediation and Related Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Insurance Carriers and Related Activities,"Funds, Trusts, and Other Financial Vehicles",Real Estate,Rental and Leasing Services,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),"Professional, Scientific, and Technical Services",Management of Companies and Enterprises,Administrative and Support Services,Waste Management and Remediation Services,Educational Services,Ambulatory Health Care Services,Hospitals,Nursing and Residential Care Facilities,Social Assistance,"Performing Arts, Spectator Sports, and Related Industries","Museums, Historical Sites, and Similar Institutions","Amusement, Gambling, and Recreation Industries",Accommodation,Food Services and Drinking Places,Repair and Maintenance,Personal and Laundry Services,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",Private Households,"Executive, Legislative, and Other General Government Support","Justice, Public Order, and Safety Activities",Administration of Human Resource Programs,Administration of Environmental Quality Programs,"Administration of Housing Programs, Urban Planning, and Community Development",Administration of Economic Programs,Space Research and Technology,National Security and International Affairs,Crop Production Flags,Animal Production and Aquaculture Flags,Forestry and Logging Flags,"Fishing, Hunting and Trapping Flags",Support Activities for Agriculture and Forestry Flags,Oil and Gas Extraction Flags,Mining (except Oil and Gas) Flags,Support Activities for Mining Flags,Utilities Flags,Construction of Buildings Flags,Heavy and Civil Engineering Construction Flags,Specialty Trade Contractors Flags,Food Manufacturing Flags,Beverage and Tobacco Product Manufacturing Flags,Textile Mills Flags,Textile Product Mills Flags,Apparel Manufacturing Flags,Leather and Allied Product Manufacturing Flags,Wood Product Manufacturing Flags,Paper Manufacturing Flags,Printing and Related Support Activities Flags,Petroleum and Coal Products Manufacturing Flags,Chemical Manufacturing Flags,Plastics and Rubber Products Manufacturing Flags,Nonmetallic Mineral Product Manufacturing Flags,Primary Metal Manufacturing Flags,Fabricated Metal Product Manufacturing Flags,Machinery Manufacturing Flags,Computer and Electronic Product Manufacturing Flags,"Electrical Equipment, Appliance, and Component Manufacturing Flags",Transportation Equipment Manufacturing Flags,Furniture and Related Product Manufacturing Flags,Miscellaneous Manufacturing Flags,"Merchant Wholesalers, Durable Goods Flags","Merchant Wholesalers, Nondurable Goods Flags",Wholesale Electronic Markets and Agents and Brokers Flags,Motor Vehicle and Parts Dealers Flags,Furniture and Home Furnishings Stores Flags,Electronics and Appliance Stores Flags,Building Material and Garden Equipment and Supplies Dealers Flags,Food and Beverage Stores Flags,Health and Personal Care Stores Flags,Gasoline Stations Flags,Clothing and Clothing Accessories Stores Flags,"Sporting Goods, Hobby, Musical Instrument, and Book Stores Flags",General Merchandise Stores Flags,Miscellaneous Store Retailers Flags,Nonstore Retailers Flags,Air Transportation Flags,Rail Transportation Flags,Water Transportation Flags,Truck Transportation Flags,Transit and Ground Passenger Transportation Flags,Pipeline Transportation Flags,Scenic and Sightseeing Transportation Flags,Support Activities for Transportation Flags,Postal Service Flags,Couriers and Messengers Flags,Warehousing and Storage Flags,Publishing Industries (except Internet) Flags,Motion Picture and Sound Recording Industries Flags,Broadcasting (except Internet) Flags,Telecommunications Flags,"Data Processing, Hosting, and Related Services Flags",Other Information Services Flags,Monetary Authorities-Central Bank Flags,Credit Intermediation and Related Activities Flags,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities Flags",Insurance Carriers and Related Activities Flags,"Funds, Trusts, and Other Financial Vehicles Flags",Real Estate Flags,Rental and Leasing Services Flags,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works) Flags,"Professional, Scientific, and Technical Services Flags",Management of Companies and Enterprises Flags,Administrative and Support Services Flags,Waste Management and Remediation Services Flags,Educational Services Flags,Ambulatory Health Care Services Flags,Hospitals Flags,Nursing and Residential Care Facilities Flags,Social Assistance Flags,"Performing Arts, Spectator Sports, and Related Industries Flags","Museums, Historical Sites, and Similar Institutions Flags","Amusement, Gambling, and Recreation Industries Flags",Accommodation Flags,Food Services and Drinking Places Flags,Repair and Maintenance Flags,Personal and Laundry Services Flags,"Religious, Grantmaking, Civic, Professional, and Similar Organizations Flags",Private Households Flags,"Executive, Legislative, and Other General Government Support Flags","Justice, Public Order, and Safety Activities Flags",Administration of Human Resource Programs Flags,Administration of Environmental Quality Programs Flags,"Administration of Housing Programs, Urban Planning, and Community Development Flags",Administration of Economic Programs Flags,Space Research and Technology Flags,National Security and International Affairs Flags
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1
2001,1873,2101,2088,2139,2334,3621,3251,3845,4591,3480,4250,3467,2456,3351,3333,2115,2566,1888,2269,2898,3019,3411,3621,2328,3176,3079,2791,3296,3708,2695,3474,2288,2540,3779,3726,4273,3118,2437,3240,2229,1793,2807,1618,2826,1776,1895,2190,3752,3964,,3794,2716,2977,7928,1918,2761,2731,2342,2526,4662,3698,4371,4935,4095,4377,4624,4978,13146,3970,4530,3145,2756,4298,5299,4930,2709,3337,3053,2551,3146,2249,1771,5077,2947,1789,2384,1512,2392,1746,2444,1874,3197,3727,3639,3609,3744,3654,,3337,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,12,10,12,12,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,-2,12
2002,1945,2083,2229,2047,2301,2403,3249,3327,4657,3492,4315,3479,2499,3259,3352,2271,2828,1988,2335,3039,2934,3584,3691,2450,3213,3281,2877,3393,4139,2842,3503,2344,2611,3717,3880,4340,3161,2487,3090,2250,1773,2883,1688,2781,1817,2052,2235,3593,2830,,3727,2740,3033,5380,1801,2826,2613,2426,2522,4602,3699,4486,4702,3841,4226,4977,5170,12583,3982,4625,3189,2784,4527,5337,4802,2628,3499,3218,2623,3299,2322,1875,5386,3129,1824,2486,1562,2446,1800,2569,2138,3320,3970,3912,3842,4001,4010,,3437,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,-2,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,-2,12
2003,1991,2151,2381,2258,2342,2722,3523,3511,4711,3432,4496,3502,2552,3303,3396,2270,3000,2129,2393,3108,2988,3694,3950,2452,3303,3375,2912,3483,3804,2938,3630,2446,2666,3740,3983,4337,3224,2479,3001,2264,1829,2948,1692,2809,1852,1979,2234,3656,2996,,4008,2779,3158,4956,1876,2876,2272,2479,2640,4686,3836,4875,4923,3901,4053,5011,5066,11891,4096,4183,3188,2881,4718,5410,4864,2726,3666,3311,2690,3452,2391,1950,5878,3156,1944,2575,1580,2421,1819,2624,1967,3430,4095,4032,3961,4097,3960,,3501,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,-2,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
2004,1980,2194,2347,2507,2306,2378,3322,3581,4922,3331,4615,3511,2575,3290,3323,2278,3103,2067,2427,3166,3073,3636,4156,2587,3386,3540,3050,3595,4158,3014,3611,2640,2760,3902,4051,4699,3277,2542,3103,2389,1834,3094,1808,2873,1863,2137,2348,3779,3106,,4266,2824,3164,4923,1956,2926,2799,2564,2664,4922,3712,4792,4879,4324,4374,5346,5394,14049,4314,4854,3301,2960,4915,5590,5147,2888,3767,3425,2769,3638,2436,1990,5167,3233,1955,2763,1625,2445,1892,2655,2089,3524,4178,4118,4045,4185,4089,,3578,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
2005,1935,2261,2522,2739,2389,4872,3632,3870,4906,3391,4545,3499,2609,3363,3349,2413,3250,2323,2533,3283,3075,3556,4218,2625,3414,3607,3054,3702,4354,3051,3604,2630,2861,4022,4125,5034,3351,2802,3184,2422,1872,3174,1831,2914,1873,2023,2376,3923,3170,,4329,2873,3185,5394,2318,2979,3318,2513,2644,5195,3855,4848,4905,4377,4469,5712,5486,15210,4305,4674,3487,2950,5156,5788,5013,2909,3824,3552,2835,3706,2446,2016,5850,3372,1982,2900,1642,2470,1944,2774,2224,3649,4368,4332,4244,4372,4379,,3736,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
2006,1981,2307,2529,2227,2470,4215,3709,3802,5205,3574,4814,3633,2652,3423,3400,2613,3556,2425,2567,3325,3098,3533,4233,2654,3574,3698,3117,3833,4459,3250,3606,2774,3072,4120,4247,5266,3419,2709,3289,2507,1915,3317,1864,2934,1884,1930,2510,3970,3192,,4696,2964,3226,5399,1998,3037,3113,2518,2622,5131,3946,5114,5261,4621,4859,6074,5889,16510,4490,6060,3765,3004,5502,6052,5266,2980,4067,3764,2918,3875,2503,2077,5170,3654,2098,2975,1725,2536,2013,2874,2337,3844,4784,4760,4654,4823,4656,,3883,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
2007,2062,2446,2530,2275,2667,4498,3883,4391,5444,3746,4879,3804,2712,3410,3638,2914,3764,2909,2632,3403,3059,3618,4380,2771,3586,3821,3212,3884,4666,3353,3753,2827,3166,4277,4520,5626,3540,2851,3418,2591,1963,3396,1833,3025,1921,2017,2639,4208,3420,,4971,3109,3351,5428,2248,3159,2854,2539,2744,5340,4145,5291,5424,5064,5460,6378,6336,18789,4800,6291,4124,3082,5593,6563,5633,3153,4116,3853,3000,4083,2590,2142,6243,3720,2169,3075,1783,2601,2104,3008,2530,3930,4726,4719,4611,4770,4717,,3893,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
2008,2135,2484,2485,2395,2724,5134,4011,5266,5645,3938,5312,3972,2784,3184,3619,3036,3935,3089,2667,3493,3139,3850,4432,2826,3618,3799,3302,4003,4793,3491,3872,2907,3348,4347,4390,5843,3504,2884,3578,2622,2002,3377,1944,3114,1909,2151,2684,4296,3366,,5191,3145,3398,6387,2158,3372,2181,2538,2857,5503,4210,5448,5451,5352,5906,6862,6342,19490,4933,6338,4119,3099,5802,6687,5645,3221,4270,4031,3103,4199,2643,2217,5707,3854,2223,3161,1806,2681,2090,3127,2676,4108,5060,5056,4932,5116,5013,,4102,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
2009,2102,2448,2384,2734,2785,4987,3779,4369,5820,3861,5368,3910,2788,3383,3444,2875,3881,2902,2569,3639,3051,3911,4380,2866,3424,3682,3214,4024,4770,3543,3978,2785,3278,4268,4352,5740,3452,2840,3444,2607,1944,3324,1920,2946,1911,2198,2503,4142,3212,,5280,3016,3398,6216,1953,3282,2283,2821,2905,5333,4273,5256,4734,5204,5694,7471,5730,15190,4928,5328,3870,3174,5776,6458,5153,3103,4350,4142,3084,4302,2671,2259,5695,3925,2193,2941,1752,2670,2076,3183,2679,4186,5202,5185,5044,5251,5042,,4318,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,-2,12
